,setID,RepCount,isValid,removed,StartMessg,RepN,AvgVel,ROM,PeakVel,PeakVelLoc,PeakAccel,RepDur,TimeBWReps,TimeRepComp,TimeRepWait,SlowAllow,Backlight
4442,85784f01-50d7-4033-81e1-2cc67e540b96,0,True,False,-2345.0,39.0,0.5429097,630.0,0.726523,47.0,-2121.0,1162781.0,1.0,1.5287835E9,0.0,130000.0,10000.0
4443,85784f01-50d7-4033-81e1-2cc67e540b96,1,True,False,-2345.0,40.0,0.5414088,617.0,0.7011553,50.0,-2121.0,1140198.0,0.0,1.5340197E9,0.0,130000.0,10000.0
4444,858c3ea1-9e73-4ea9-bcef-153b0f7189f2,0,True,False,-2345,10,0.43,628,0.94,85,-2121,1461944,7,1357293000,0,130000,10000
4445,858c3ea1-9e73-4ea9-bcef-153b0f7189f2,1,True,False,-2345,11,0.33,576,0.75,89,-2121,1740173,0,1367115600,0,130000,10000
4446,858c3ea1-9e73-4ea9-bcef-153b0f7189f2,2,True,False,-2345,12,0.32,636,0.64,90,-2121,1970398,0,1378611000,0,130000,10000
4447,85bc78c2-f7f3-44ab-9ad1-3b8f0b86dafb,0,True,False,-1234,1,0.5988348,626,1.131467,85,-9999,5,10,-9876,738.0821,534.0735,488.061
4448,85bc78c2-f7f3-44ab-9ad1-3b8f0b86dafb,1,True,False,-1234,2,0.5797817,616,1.099753,83,-9999,5,10,-9876,1141.067,784.0537,625.0521
4449,85d919f3-e07e-4e43-954e-372d7386232a,0,True,False,-1234,1,0.6482722,600,1.181577,86,-9999,5,10,-9876,964.061,601.047,567.043
4450,85d919f3-e07e-4e43-954e-372d7386232a,1,True,False,-1234,2,0.7065802,642,1.25082,84,-9999,5,10,-9876,866.0579,601.046,497.0405
4451,85d919f3-e07e-4e43-954e-372d7386232a,2,True,False,-1234,3,0.6949757,629,1.231764,80,-9999,5,10,-9876,741.0686,521.0531,451.0528
4452,85e252e2-f66a-4b97-b58a-a7b6f6340e8d,0,True,False,-1234,1,0.6845728,597,1.247895,82,-9999,5,10,-9876,906.0732,616.061,527.0527
4453,85e252e2-f66a-4b97-b58a-a7b6f6340e8d,1,True,False,-1234,2,0.6902587,613,1.22554,81,-9999,5,10,-9876,778.0634,543.0531,448.0524
4454,85e252e2-f66a-4b97-b58a-a7b6f6340e8d,2,True,False,-1234,3,0.7163231,629,1.226103,83,-9999,5,10,-9876,888.0671,570.0442,469.0412
4455,85e252e2-f66a-4b97-b58a-a7b6f6340e8d,3,True,False,-1234,4,0.669875,621,1.184199,82,-9999,5,10,-9876,851.0689,543.0555,509.0509
4456,85e252e2-f66a-4b97-b58a-a7b6f6340e8d,4,True,False,-1234,5,0.6627516,624,1.150992,85,-9999,5,10,-9876,769.068,500.0527,445.0549
4457,85f8bfb7-ea16-48c0-8d36-d59e374b0d5d,0,True,False,-1234,1,0.32,602,0.81,87,-9999,5,10,-9876,1187.08,842.07,802.07
4458,85f8bfb7-ea16-48c0-8d36-d59e374b0d5d,1,True,False,-1234,2,0.29,618,0.76,86,-9999,5,10,-9876,1168.08,824.07,833.07
4459,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,0,True,False,-2345,21,0.29,453,0.49,63,-2121,1573029,14,45055136,1862060,130000,10000
4460,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,1,True,False,-2345,22,0.37,434,0.49,68,-2121,1183685,0,48616748,0,130000,10000
4461,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,2,True,False,-2345,23,0.41,415,0.52,63,-2121,1018647,0,51191028,0,130000,10000
4462,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,3,True,False,-2345,24,0.42,423,0.59,65,-2121,1004699,0,53752032,0,130000,10000
4463,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,4,True,False,-2345,25,0.43,423,0.6,65,-2121,983948,0,56169880,0,130000,10000
4464,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,5,True,False,-2345,26,0.39,395,0.53,67,-2121,1003723,0,58696612,0,130000,10000
4465,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,6,True,False,-2345,27,0.42,406,0.61,65,-2121,974701,0,61377980,0,130000,10000
4466,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,7,True,False,-2345,28,0.43,417,0.6,56,-2121,964996,0,63880664,0,130000,10000
4467,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,8,True,False,-2345,29,0.42,417,0.56,63,-2121,999573,0,66420980,0,130000,10000
4468,8603c1cf-c3d2-49d3-9590-1fcaa5ecbf91,9,True,False,-2345,30,0.38,417,0.53,63,-2121,1091156,0,69046256,0,130000,10000
4469,8622592e-7d87-4114-b407-fe998ca93844,0,True,False,-2345,8,0.3951234,557,0.7143605,83,-2121,1410126,5,6.875903e+08,0,130000,10000
4470,8622592e-7d87-4114-b407-fe998ca93844,1,True,False,-2345,9,0.3820853,573,0.7097194,84,-2121,1501953,0,6.919773e+08,0,130000,10000
4471,8622592e-7d87-4114-b407-fe998ca93844,2,True,False,-2345,10,0.3286867,557,0.5519402,87,-2121,1695526,0,6.967299e+08,0,130000,10000
4472,8622592e-7d87-4114-b407-fe998ca93844,3,True,False,-2345,11,0.3240722,543,0.6002198,82,-2121,1677185,0,7.010118e+08,0,130000,10000
4473,8622592e-7d87-4114-b407-fe998ca93844,4,True,False,-2345,12,0.294971,559,0.5388713,87,-2121,1898285,0,7.05948e+08,0,130000,10000
4474,862f10bc-b76b-47a4-b5bf-df84f25fbd5d,0,True,False,-1234,1,0.5433908,592,1.080599,83,-9999,5,10,-9876,946.0857,698.0738,573.0695
4475,862f10bc-b76b-47a4-b5bf-df84f25fbd5d,1,True,False,-1234,2,0.5230473,608,1.023399,84,-9999,5,10,-9876,875.0811,595.0659,558.0625
4476,862f10bc-b76b-47a4-b5bf-df84f25fbd5d,2,True,False,-1234,3,0.4939143,610,1.00414,84,-9999,5,10,-9876,881.0814,674.065,598.0625
4477,869afaaa-516e-41e7-a918-4ea2dfec33ef,0,True,False,-1234,1,0.6730636,592,1.242086,83,-9999,5,10,-9876,839.0738,573.057,491.0567
4478,869afaaa-516e-41e7-a918-4ea2dfec33ef,1,True,False,-1234,2,0.6541457,610,1.189478,82,-9999,5,10,-9876,991.0647,653.0518,534.0439
4479,869afaaa-516e-41e7-a918-4ea2dfec33ef,2,True,False,-1234,3,0.6677354,605,1.186833,82,-9999,5,10,-9876,979.0686,622.0552,534.0503
4480,869afaaa-516e-41e7-a918-4ea2dfec33ef,3,True,False,-1234,4,0.6749319,624,1.219378,82,-9999,5,10,-9876,1013.059,705.0503,534.0442
4481,86ae2fc4-93b7-496f-801a-20e897ad2d33,0,True,False,-1234,1,0.7036133,589,1.280845,79,-9999,5,10,-9876,1168.065,665.0497,567.043
4482,86ae2fc4-93b7-496f-801a-20e897ad2d33,1,True,False,-1234,2,0.7495495,605,1.286403,81,-9999,5,10,-9876,878.0561,589.0451,491.0396
4483,86ae2fc4-93b7-496f-801a-20e897ad2d33,2,True,False,-1234,3,0.7282146,610,1.279003,81,-9999,5,10,-9876,946.0582,616.046,488.0408
4484,86ae2fc4-93b7-496f-801a-20e897ad2d33,3,True,False,-1234,4,0.7120886,610,1.252582,81,-9999,5,10,-9876,808.0674,534.0555,451.0482
4485,86ae2fc4-93b7-496f-801a-20e897ad2d33,4,True,False,-1234,5,0.7125129,605,1.259084,79,-9999,5,10,-9876,744.0784,512.0592,451.0521
4486,86ae2fc4-93b7-496f-801a-20e897ad2d33,5,True,False,-1234,6,0.7345745,616,1.268061,81,-9999,5,10,-9876,863.0564,570.0454,412.0427
4487,86bccca7-5759-40d3-95f7-2061b26a2962,0,True,False,-2345,30,0.2022963,267,0.2905937,92,-2121,1323792,6,3.813366e+09,0,130000,10000
4488,86bccca7-5759-40d3-95f7-2061b26a2962,1,True,False,-2345,31,0.1988861,294,0.3011357,88,-2121,1483063,0,3.816904e+09,0,130000,10000
4489,86bccca7-5759-40d3-95f7-2061b26a2962,2,True,False,-2345,32,0.1094021,294,0.1928536,96,-2121,2696564,0,3.823036e+09,0,130000,10000
4490,86e6f5be-bc40-4a7c-ad3f-0a54fa55c5a6,0,True,False,-1234,1,0.2978527,250,0.4384552,50,-9999,5,10,-9876,1272.11,741.0793,573.0741
4491,86e6f5be-bc40-4a7c-ad3f-0a54fa55c5a6,1,True,False,-1234,2,0.292157,282,0.4278384,30,-9999,5,10,-9876,1202.079,851.0665,738.05
4492,86e6f5be-bc40-4a7c-ad3f-0a54fa55c5a6,2,True,False,-1234,3,0.2394649,282,0.3717949,27,-9999,5,10,-9876,1010.094,778.0802,701.0787
4493,86fb8172-3396-49e5-9e9f-a06663c0ebd6,0,True,False,-2345,6,0.37,603,0.66,91,-2121,1613312,4,702543170,0,130000,10000
4494,86fb8172-3396-49e5-9e9f-a06663c0ebd6,1,True,False,-2345,7,0.36,598,0.77,92,-2121,1653381,0,709382600,0,130000,10000
4495,86fb8172-3396-49e5-9e9f-a06663c0ebd6,2,True,False,-2345,8,0.35,603,0.79,93,-2121,1701141,0,717995000,0,130000,10000
4496,87311881-fc5f-4f29-9f68-f38172298a0c,0,True,False,-2345,51,0.36,589,0.52,33,-2121,1621917,11,83729450,0,130000,10000
4497,87311881-fc5f-4f29-9f68-f38172298a0c,1,True,False,-2345,52,0.55,625,0.73,47,-2121,1146179,0,86414050,0,130000,10000
4498,87311881-fc5f-4f29-9f68-f38172298a0c,2,True,False,-2345,53,0.5,639,0.65,48,-2121,1289367,0,89083696,0,130000,10000
4499,8766d673-4d04-4645-af20-29d3c1c88c55,0,True,False,-2345,11,0.2,447,0.34,51,-2121,2280090,13,1685478400,2464783,130000,10000
4500,8766d673-4d04-4645-af20-29d3c1c88c55,1,True,False,-2345,12,0.3,417,0.41,55,-2121,1377899,0,1688841984,0,130000,10000
4501,8766d673-4d04-4645-af20-29d3c1c88c55,2,True,False,-2345,13,0.33,412,0.44,64,-2121,1257690,0,1692167168,0,130000,10000
4502,87720c65-a9bc-4390-b9a4-896a4823e3bc,0,True,False,-1234,1,0.7926154,597,1.429031,79,-9999,5,10,-9876,820.0613,570.0527,448.0497
4503,87720c65-a9bc-4390-b9a4-896a4823e3bc,1,True,False,-1234,2,0.7910151,629,1.39759,79,-9999,5,10,-9876,756.0653,494.054,448.0463
4504,87720c65-a9bc-4390-b9a4-896a4823e3bc,2,True,False,-1234,3,0.7767595,613,1.390307,81,-9999,5,10,-9876,918.0561,552.0473,470.0402
4505,87720c65-a9bc-4390-b9a4-896a4823e3bc,3,True,False,-1234,4,0.7723158,616,1.366803,79,-9999,5,10,-9876,845.0537,546.0448,463.039
4506,87720c65-a9bc-4390-b9a4-896a4823e3bc,4,True,False,-1234,5,0.7524286,610,1.349519,82,-9999,5,10,-9876,753.0686,512.0524,421.0518
4507,87720c65-a9bc-4390-b9a4-896a4823e3bc,5,True,False,-1234,6,0.6961299,621,1.319486,82,-9999,5,10,-9876,787.0769,549.0558,491.0546
4508,879d27cb-b96b-4992-8a94-fb013cdf0c95,0,True,False,-2345,3,0.2,507,0.44,32,-2121,2508911,4,411642176,1191010,130000,10000
4509,879d27cb-b96b-4992-8a94-fb013cdf0c95,1,True,False,-2345,4,0.59,609,0.89,90,-2121,1024597,2,551577984,0,130000,10000
4510,879d27cb-b96b-4992-8a94-fb013cdf0c95,2,True,False,-2345,5,0.61,614,1.06,88,-2121,1003052,0,556291968,0,130000,10000
4511,879d27cb-b96b-4992-8a94-fb013cdf0c95,3,True,False,-2345,6,0.61,611,1.07,85,-2121,996979,0,561367936,0,130000,10000
4512,879d27cb-b96b-4992-8a94-fb013cdf0c95,4,True,False,-2345,7,0.1,518,0.27,27,-2121,5307769,1,623165056,494416,130000,10000
4513,87a15340-d6e5-4830-b0d2-6baed4a2b06a,0,True,False,-2345,8,0.41,565,0.87,87,-2121,1383575,4,1879093888,0,130000,10000
4514,87a15340-d6e5-4830-b0d2-6baed4a2b06a,1,True,False,-2345,9,0.39,565,0.77,90,-2121,1458435,0,1883478400,0,130000,10000
4515,87a1e878-859d-4c67-be7d-1b3b4a244b79,0,True,False,-1234,10,0.3692769,240,0.4881933,64,-9999,5,10,-9876,811.0921,659.0793,589.0723
4516,87a1e878-859d-4c67-be7d-1b3b4a244b79,1,True,False,-1234,11,0.2144445,232,0.4474081,67,-9999,5,10,-9876,839.0961,692.0872,647.0772
4517,87a1e878-859d-4c67-be7d-1b3b4a244b79,2,True,False,-1234,12,0.3218155,232,0.4466588,61,-9999,5,10,-9876,1095.072,906.0674,830.0579
4518,87a1e878-859d-4c67-be7d-1b3b4a244b79,3,True,False,-1234,13,0.3636818,248,0.4559754,65,-9999,5,10,-9876,686.083,628.0836,698.0836
4519,87a1e878-859d-4c67-be7d-1b3b4a244b79,4,True,False,-1234,14,0.3156008,242,0.3811634,57,-9999,5,10,-9876,979.0701,875.0665,967.0705
4520,87a1e878-859d-4c67-be7d-1b3b4a244b79,5,True,False,-1234,15,0.2274532,272,0.4014753,68,-9999,5,10,-9876,897.0637,839.0674,888.068
4521,87a1e878-859d-4c67-be7d-1b3b4a244b79,6,True,False,-1234,16,0.2737184,208,0.3224519,65,-9999,5,10,-9876,860.0994,821.1062,814.1019
4522,87a1e878-859d-4c67-be7d-1b3b4a244b79,7,True,False,-1234,17,0.2648085,224,0.3400485,20,-9999,5,10,-9876,692.0842,689.0906,726.1004
4523,87a1e878-859d-4c67-be7d-1b3b4a244b79,8,True,False,-1234,18,0.2016289,293,0.3768546,17,-9999,5,10,-9876,573.0714,622.0833,653.0882
4524,8838ebac-b06d-4577-8aa6-d22491f93e82,0,True,False,-2345,5,0.19,308,0.38,83,-2121,1624787,0,2850425600,0,130000,10000
4525,8838ebac-b06d-4577-8aa6-d22491f93e82,1,True,False,-2345,6,0.21,248,0.27,78,-2121,1170654,0,2853749000,0,130000,10000
4526,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,0,True,False,-2345,8,0.24,456,0.45,64,-2121,1899841,12,2638034944,1132294,130000,10000
4527,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,1,True,False,-2345,9,0.29,442,0.51,76,-2121,1545898,0,2641635328,0,130000,10000
4528,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,2,True,False,-2345,10,0.29,439,0.49,64,-2121,1535828,0,2645968384,207489,130000,10000
4529,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,3,True,False,-2345,11,0.31,445,0.57,69,-2121,1449067,0,2649908992,0,130000,10000
4530,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,4,True,False,-2345,12,0.32,445,0.55,77,-2121,1405365,0,2653694208,0,130000,10000
4531,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,5,True,False,-2345,13,0.28,442,0.53,63,-2121,1570190,0,2658318336,295380,130000,10000
4532,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,6,True,False,-2345,14,0.3,445,0.59,63,-2121,1507385,0,2662420736,288208,130000,10000
4533,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,7,True,False,-2345,15,0.26,436,0.56,64,-2121,1710296,0,2667100160,0,130000,10000
4534,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,8,True,False,-2345,16,0.25,442,0.55,60,-2121,1736755,0,2673506048,878418,130000,10000
4535,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,9,True,False,-2345,17,0.25,436,0.54,66,-2121,1768616,0,2678323200,241333,130000,10000
4536,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,10,True,False,-2345,18,0.24,434,0.53,66,-2121,1834534,0,2683811584,790863,130000,10000
4537,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,11,True,False,-2345,19,0.21,434,0.54,66,-2121,2082184,0,2690642432,522400,130000,10000
4538,887cb607-1ed3-47ad-adc9-5eeb4900c9a2,12,True,False,-2345,20,0.37,871,0.61,38,-2121,2364563,10,3294667520,141419,130000,10000
4539,8899ec73-a4a1-4548-ac6a-5d2aeae87283,0,True,False,-2345,41,0.51,603,1,86,-2121,1184723,1,1770789632,0,130000,10000
4540,8899ec73-a4a1-4548-ac6a-5d2aeae87283,1,True,False,-2345,42,0.48,606,0.95,90,-2121,1262146,0,1777276800,0,130000,10000
4541,8899ec73-a4a1-4548-ac6a-5d2aeae87283,2,True,False,-2345,43,0.44,584,0.99,87,-2121,1320404,0,1784812800,0,130000,10000
4542,8899ec73-a4a1-4548-ac6a-5d2aeae87283,3,True,False,-2345,44,0.47,568,0.92,84,-2121,1209412,0,1792390656,0,130000,10000
4543,8899ec73-a4a1-4548-ac6a-5d2aeae87283,4,True,False,-2345,45,0.43,587,0.9,88,-2121,1381134,0,1800192000,0,130000,10000
4544,8899ec73-a4a1-4548-ac6a-5d2aeae87283,5,True,False,-2345,46,0.4,589,0.85,85,-2121,1457184,0,1856782592,178558,130000,10000
4545,8899ec73-a4a1-4548-ac6a-5d2aeae87283,6,True,False,-2345,47,0.49,609,1.09,83,-2121,1232879,0,1866252288,0,130000,10000
4546,8899ec73-a4a1-4548-ac6a-5d2aeae87283,7,True,False,-2345,48,0.4,595,0.89,84,-2121,1495361,0,1875378944,0,130000,10000
4547,8899ec73-a4a1-4548-ac6a-5d2aeae87283,8,True,False,-2345,49,0.45,600,0.94,85,-2121,1330903,0,1884680320,0,130000,10000
4548,88c7fb21-50cf-4611-9b8d-352ab534f612,0,True,False,-1234,1,0.6798999,597,1.339357,82,-9999,5,10,-9876,1196.053,653.0531,610.0491
4549,88c7fb21-50cf-4611-9b8d-352ab534f612,1,True,False,-1234,2,0.7259442,624,1.33001,79,-9999,5,10,-9876,820.0717,528.0454,436.0506
4550,88c7fb21-50cf-4611-9b8d-352ab534f612,2,True,False,-1234,3,0.7011256,602,1.249649,78,-9999,5,10,-9876,982.0665,589.0528,512.0476
4551,88c7fb21-50cf-4611-9b8d-352ab534f612,3,True,False,-1234,4,0.6946981,618,1.247895,82,-9999,5,10,-9876,943.0607,613.0497,515.0442
4552,88c7fb21-50cf-4611-9b8d-352ab534f612,4,True,False,-1234,5,0.6922539,621,1.235757,81,-9999,5,10,-9876,845.0793,570.0521,445.0469
4553,88c7fb21-50cf-4611-9b8d-352ab534f612,5,True,False,-1234,6,0.6902587,613,1.251994,81,-9999,5,10,-9876,921.0686,634.0549,546.0506
4554,88cf4c68-ede0-49b3-970d-f978dedf5b1e,0,True,False,-2345.0,2.0,0.31308424,226.0,0.52681327,86.0,-2121.0,724701.0,1.0,3.2007066E8,0.0,130000.0,10000.0
4555,88cf4c68-ede0-49b3-970d-f978dedf5b1e,1,True,False,-2345.0,3.0,0.3124621,210.0,0.50073344,88.0,-2121.0,673339.0,0.0,3.2269338E8,0.0,130000.0,10000.0
4556,88cf4c68-ede0-49b3-970d-f978dedf5b1e,2,True,False,-2345.0,4.0,0.2896515,229.0,0.48216808,88.0,-2121.0,792328.0,0.0,3.2540688E8,0.0,130000.0,10000.0
4557,88cf4c68-ede0-49b3-970d-f978dedf5b1e,3,True,False,-2345.0,5.0,0.30003494,240.0,0.46564364,89.0,-2121.0,801361.0,0.0,3.2819357E8,0.0,130000.0,10000.0
4559,88cf4c68-ede0-49b3-970d-f978dedf5b1e,5,True,False,-2345.0,7.0,0.28861704,253.0,0.4875915,89.0,-2121.0,880829.0,4.0,6.3708883E8,0.0,130000.0,10000.0
4560,88cf4c68-ede0-49b3-970d-f978dedf5b1e,6,True,False,-2345.0,8.0,0.27242735,221.0,0.4380815,87.0,-2121.0,812164.0,0.0,6.3968006E8,0.0,130000.0,10000.0
4561,88cf4c68-ede0-49b3-970d-f978dedf5b1e,7,True,False,-2345.0,9.0,0.24776657,243.0,0.39625654,89.0,-2121.0,981232.0,0.0,6.425261E8,0.0,130000.0,10000.0
4562,88cf4c68-ede0-49b3-970d-f978dedf5b1e,8,True,False,-2345.0,10.0,0.20677932,223.0,0.37920022,90.0,-2121.0,1083344.0,0.0,6.454937E8,0.0,130000.0,10000.0
4564,88dc6629-303b-4067-8394-b3c8390990fe,0,True,False,-2345,1,0.5608112,712,0.7409115,89,-2121,1271942,2,1.239979e+08,180939,130000,10000
4565,88dc6629-303b-4067-8394-b3c8390990fe,1,True,False,-2345,2,0.5853733,718,0.868915,88,-2121,1227539,0,1.371828e+08,0,130000,10000
4566,88dc6629-303b-4067-8394-b3c8390990fe,2,True,False,-2345,3,0.6091534,734,1.042764,84,-2121,1206940,0,1.431111e+08,0,130000,10000
4567,88dc6629-303b-4067-8394-b3c8390990fe,3,True,False,-2345,4,0.6625067,737,1.032514,83,-2121,1113739,0,1.483234e+08,0,130000,10000
4568,88dc6629-303b-4067-8394-b3c8390990fe,4,True,False,-2345,5,0.6406342,737,1.040381,84,-2121,1151703,0,1.531887e+08,0,130000,10000
4569,88dc6629-303b-4067-8394-b3c8390990fe,5,True,False,-2345,6,0.6122393,729,0.9070076,90,-2121,1191376,0,1.578448e+08,0,130000,10000
4570,88dc6629-303b-4067-8394-b3c8390990fe,6,True,False,-2345,7,0.5806063,737,0.9179832,81,-2121,1270691,0,1.651411e+08,0,130000,10000
4571,88dc6629-303b-4067-8394-b3c8390990fe,7,True,False,-2345,8,0.5580119,748,0.9118531,89,-2121,1341217,0,1.703587e+08,0,130000,10000
4572,890afee3-0fff-45bb-b6be-110c36c8f7ea,0,True,False,-2345,29,0.28,300,0.38,88,-2121,1082001,5,4221608704,0,130000,10000
4573,890afee3-0fff-45bb-b6be-110c36c8f7ea,1,True,False,-2345,30,0.27,297,0.38,88,-2121,1097901,0,4224750336,0,130000,10000
4574,890afee3-0fff-45bb-b6be-110c36c8f7ea,2,True,False,-2345,31,0.22,330,0.28,80,-2121,1484527,0,4228734720,258973,130000,10000
4575,893d3f2b-3fb6-491a-bd6e-7d2241392029,0,True,False,-2345,5,0.53,841,1.02,36,-2121,1588989,4,949089152,0,130000,10000
4576,893d3f2b-3fb6-491a-bd6e-7d2241392029,1,True,False,-2345,1,0.35,387,0.41,93,-2121,1119964,0,997113280,0,130000,10000
4577,893d3f2b-3fb6-491a-bd6e-7d2241392029,2,True,False,-2345,2,0.28,387,0.38,33,-2121,1376465,0,999677184,0,130000,10000
4578,893d3f2b-3fb6-491a-bd6e-7d2241392029,3,True,False,-2345,3,0.25,387,0.36,21,-2121,1531829,0,1002407104,0,130000,10000
4579,893d3f2b-3fb6-491a-bd6e-7d2241392029,4,True,False,-2345,4,0.27,404,0.39,20,-2121,1471344,0,1006207104,0,130000,10000
4580,893e17e0-81f5-4012-8b1d-39dcaf047de0,0,True,False,-1234,1,0.55,253,0.8,57,-9999,5,10,-9876,821.06,482.05,396.04
4581,893e17e0-81f5-4012-8b1d-39dcaf047de0,1,True,False,-1234,2,0.59,274,0.84,74,-9999,5,10,-9876,717.06,457.05,372.04
4582,893e17e0-81f5-4012-8b1d-39dcaf047de0,2,True,False,-1234,3,0.58,296,0.82,56,-9999,5,10,-9876,726.06,442.04,372.04
4583,893e17e0-81f5-4012-8b1d-39dcaf047de0,3,True,False,-1234,4,0.57,325,0.81,64,-9999,5,10,-9876,753.06,500.05,405.04
4584,894596c0-049c-4612-a889-e77a017c73e3,0,True,False,-2345,1,0.37,546,0.76,86,-2121,1495483,1,74276270,0,130000,10000
4585,894596c0-049c-4612-a889-e77a017c73e3,1,True,False,-2345,2,0.34,551,0.76,89,-2121,1630066,0,84919376,0,130000,10000
4586,894596c0-049c-4612-a889-e77a017c73e3,2,True,False,-2345,3,0.35,557,0.7,88,-2121,1596588,0,98706450,0,130000,10000
4587,8973cc1d-ed72-4ee6-8cae-e1cb3b4222d3,0,True,False,-2345.0,14.0,0.2565485,253.0,0.39903566,92.0,-2121.0,990753.0,8.0,1.8552477E9,0.0,130000.0,10000.0
4588,8973cc1d-ed72-4ee6-8cae-e1cb3b4222d3,1,True,False,-2345.0,15.0,0.2331644,256.0,0.3615303,95.0,-2121.0,1101441.0,0.0,1.8585644E9,0.0,130000.0,10000.0
4589,8973cc1d-ed72-4ee6-8cae-e1cb3b4222d3,2,True,False,-2345.0,16.0,0.1692248,256.0,0.28853673,94.0,-2121.0,1517273.0,0.0,1.8625382E9,0.0,130000.0,10000.0
4591,897491d3-6d26-4810-8189-d3d2ddd5fb08,0,True,False,-1234,1,0.62,658,1.19,89,-9999,5,10,-9876,946.07,622.06,573.05
4592,897491d3-6d26-4810-8189-d3d2ddd5fb08,1,True,False,-1234,1,0.49,629,1.09,81,-9999,5,10,-9876,1028.1,741.07,656.07
4593,897491d3-6d26-4810-8189-d3d2ddd5fb08,2,True,False,-1234,1,0.58,642,1.12,82,-9999,5,10,-9876,1028.06,613.05,567.05
4594,8983dc35-1492-4d52-a941-46b4bbe3a117,0,True,False,-2345,18,0.22,756,0.33,64,-2121,3498473,7,2497354000,431489,130000,10000
4595,8983dc35-1492-4d52-a941-46b4bbe3a117,1,True,False,-2345,19,0.31,199,0.45,79,-2121,635132,0,2543697000,0,130000,10000
4596,8983dc35-1492-4d52-a941-46b4bbe3a117,2,True,False,-2345,20,0.34,221,0.48,77,-2121,654785,0,2545314000,0,130000,10000
4597,8983dc35-1492-4d52-a941-46b4bbe3a117,3,True,False,-2345,21,0.33,237,0.46,85,-2121,721344,0,2547015000,0,130000,10000
4598,898b1e84-4377-46d2-b23b-920a22a58a95,0,True,False,-2345,1,0.75,210,1.09,72,-2121,279450,0,42567472,0,130000,10000
4599,898b1e84-4377-46d2-b23b-920a22a58a95,1,True,False,-2345,2,0.89,234,1.31,67,-2121,263763,0,44131712,0,130000,10000
4600,898b1e84-4377-46d2-b23b-920a22a58a95,2,True,False,-2345,3,0.96,245,1.36,70,-2121,257599,0,46471680,0,130000,10000
4601,898b1e84-4377-46d2-b23b-920a22a58a95,3,True,False,-2345,4,0.94,240,1.4,70,-2121,255737,0,48738432,0,130000,10000
4602,898b1e84-4377-46d2-b23b-920a22a58a95,4,True,False,-2345,5,0.96,248,1.39,69,-2121,259522,0,51318756,0,130000,10000
4605,89a8ebe8-810d-4f1b-864d-559c321cf078,2,True,False,-2345.0,27.0,0.1253969,284.0,0.17370564,31.0,-2121.0,2265259.0,2.0,2.5825336E9,562591.0,130000.0,10000.0
4606,89b9548c-e58a-4417-85ca-f14c27337147,0,True,False,-2345,18,0.33,507,0.52,76,-2121,1550842,3,851520320,0,130000,10000
4608,89d2e360-fbff-4984-86b3-6fe931f87157,1,True,False,-2345,66,0.4524493,606,0.9715404,88,-2121,1340271,0,2.355588e+09,0,130000,10000
4609,89d2e360-fbff-4984-86b3-6fe931f87157,2,True,False,-2345,67,0.3970787,625,0.9112446,86,-2121,1575714,0,2.359561e+09,0,130000,10000
4610,89d2e360-fbff-4984-86b3-6fe931f87157,3,True,False,-2345,68,0.3999152,622,0.8431615,87,-2121,1557282,0,2.364072e+09,0,130000,10000
4611,89d2e360-fbff-4984-86b3-6fe931f87157,4,True,False,-2345,69,0.3593838,619,0.8288316,88,-2121,1725830,0,2.369132e+09,0,130000,10000
4612,89d2e360-fbff-4984-86b3-6fe931f87157,5,True,False,-2345,70,0.3191372,641,0.7976052,90,-2121,2011779,0,2.374506e+09,0,130000,10000
4613,89d2e360-fbff-4984-86b3-6fe931f87157,6,True,False,-2345,71,0.2713304,628,0.7703808,91,-2121,2315704,0,2.380911e+09,0,130000,10000
4614,89e77752-1142-45f5-ba60-f7e85f8948fb,0,True,False,-2345,10,0.5586883,464,0.7671348,88,-2121,831360,5,5.570703e+08,0,130000,10000
4615,89e77752-1142-45f5-ba60-f7e85f8948fb,1,True,False,-2345,11,0.4863839,439,0.5438073,92,-2121,904602,0,5.607851e+08,0,130000,10000
4616,8a1afea5-e8b0-4614-8c2b-ed09fc9ebf6c,0,True,False,-2345,3,0.45,587,0.98,88,-2121,1305664,4,800942528,0,130000,10000
